WiFi_Network,breakfast,parking,gym,flex_check,shuttle_bus,air_pure,jacuzzi,VIP_shop,pool_temp,avg_rating
Strong,None,Valet,Basic,No,No,Yes,No,Yes,76,8.01
Strong,None,Valet,Basic,No,No,Yes,No,Yes,80,6.81
Strong,None,Valet,Basic,No,No,Yes,No,Yes,84,7.49
Strong,None,Valet,Basic,No,No,Yes,Yes,No,76,2.59
Strong,None,Valet,Basic,No,No,Yes,Yes,No,80,6.92
Strong,None,Valet,Basic,No,No,Yes,Yes,No,84,6.84
Strong,None,Valet,Basic,No,No,Yes,Yes,Yes,76,5.03
Strong,None,Valet,Basic,No,No,Yes,Yes,Yes,80,8.21
Strong,None,Valet,Basic,No,No,Yes,Yes,Yes,84,6.08
Strong,None,Valet,Basic,No,Yes,No,No,No,76,5.26
Strong,None,Valet,Basic,No,Yes,No,No,No,80,6.3
Strong,None,Valet,Basic,No,Yes,No,No,No,84,6.11
Strong,None,Valet,Basic,No,Yes,No,No,Yes,76,5.72
Strong,None,Valet,Basic,No,Yes,No,No,Yes,80,8.21
Strong,None,Valet,Basic,No,Yes,No,No,Yes,84,7.49
Strong,None,Valet,Basic,No,Yes,No,Yes,No,76,9.2
Strong,None,Valet,Basic,No,Yes,No,Yes,No,80,5.42
Strong,None,Valet,Basic,No,Yes,No,Yes,No,84,6.91
Strong,None,Valet,Basic,No,Yes,No,Yes,Yes,76,7.31
Strong,None,Valet,Basic,No,Yes,No,Yes,Yes,80,4.86
Strong,None,Valet,Basic,No,Yes,No,Yes,Yes,84,8.22
Strong,None,Valet,Basic,No,Yes,Yes,No,No,76,5.43
Strong,None,Valet,Basic,No,Yes,Yes,No,No,80,8.34
Strong,None,Valet,Basic,No,Yes,Yes,No,No,84,5.55
Strong,None,Valet,Basic,No,Yes,Yes,No,Yes,76,8.21
Strong,None,Valet,Basic,No,Yes,Yes,No,Yes,80,9.11
Strong,None,Valet,Basic,No,Yes,Yes,No,Yes,84,8.21
Strong,None,Valet,Basic,No,Yes,Yes,Yes,No,76,7.78
Strong,None,Valet,Basic,No,Yes,Yes,Yes,No,80,8.21
Strong,None,Valet,Basic,No,Yes,Yes,Yes,No,84,9.51
Strong,None,Valet,Basic,No,Yes,Yes,Yes,Yes,76,5.92
Strong,None,Valet,Basic,No,Yes,Yes,Yes,Yes,80,6.78
Strong,None,Valet,Basic,No,Yes,Yes,Yes,Yes,84,8.73
Strong,None,Valet,Basic,Yes,No,No,No,No,76,5.46
Strong,None,Valet,Basic,Yes,No,No,No,No,80,7.65
Strong,None,Valet,Basic,Yes,No,No,No,No,84,9.03
Strong,None,Valet,Basic,Yes,No,No,No,Yes,76,7.75
Strong,None,Valet,Basic,Yes,No,No,No,Yes,80,9.59
Strong,None,Valet,Basic,Yes,No,No,No,Yes,84,6.5
Strong,None,Valet,Basic,Yes,No,No,Yes,No,76,6.51
Strong,None,Valet,Basic,Yes,No,No,Yes,No,80,6.11
Strong,None,Valet,Basic,Yes,No,No,Yes,No,84,9.22
Strong,None,Valet,Basic,Yes,No,No,Yes,Yes,76,6.94
Strong,None,Valet,Basic,Yes,No,No,Yes,Yes,80,9.67
Strong,None,Valet,Basic,Yes,No,No,Yes,Yes,84,7.28
Strong,None,Valet,Basic,Yes,No,Yes,No,No,76,7.81
Strong,None,Valet,Basic,Yes,No,Yes,No,No,80,8.72
Strong,None,Valet,Basic,Yes,No,Yes,No,No,84,9.84
Strong,None,Valet,Basic,Yes,No,Yes,No,Yes,76,9.23
Strong,None,Valet,Basic,Yes,No,Yes,No,Yes,80,5.92
Strong,None,Valet,Basic,Yes,No,Yes,No,Yes,84,9.53
Strong,None,Valet,Basic,Yes,No,Yes,Yes,No,76,9.64
Strong,None,Valet,Basic,Yes,No,Yes,Yes,No,80,8.21
Strong,None,Valet,Basic,Yes,No,Yes,Yes,No,84,9.47
Strong,None,Valet,Basic,Yes,No,Yes,Yes,Yes,76,8.21
Strong,None,Valet,Basic,Yes,No,Yes,Yes,Yes,80,6.94
Strong,None,Valet,Basic,Yes,No,Yes,Yes,Yes,84,6.7
Strong,None,Valet,Basic,Yes,Yes,No,No,No,76,5.68
Strong,None,Valet,Basic,Yes,Yes,No,No,No,80,8.21
Strong,None,Valet,Basic,Yes,Yes,No,No,No,84,8.21
Strong,None,Valet,Basic,Yes,Yes,No,No,Yes,76,8.98
Strong,None,Valet,Basic,Yes,Yes,No,No,Yes,80,8.26
Strong,None,Valet,Basic,Yes,Yes,No,No,Yes,84,6.85
Strong,None,Valet,Basic,Yes,Yes,No,Yes,No,76,8.48
Strong,None,Valet,Basic,Yes,Yes,No,Yes,No,80,8.93
Strong,None,Valet,Basic,Yes,Yes,No,Yes,No,84,8.21
Strong,None,Valet,Basic,Yes,Yes,No,Yes,Yes,76,8.02
Strong,None,Valet,Basic,Yes,Yes,No,Yes,Yes,80,8.13
Strong,None,Valet,Basic,Yes,Yes,No,Yes,Yes,84,9.03
Strong,None,Valet,Basic,Yes,Yes,Yes,No,No,76,8.21
Strong,None,Valet,Basic,Yes,Yes,Yes,No,No,80,8.93
Strong,None,Valet,Basic,Yes,Yes,Yes,No,No,84,9.91
Strong,None,Valet,Basic,Yes,Yes,Yes,No,Yes,76,8.71
Strong,None,Valet,Basic,Yes,Yes,Yes,No,Yes,80,9.88
Strong,None,Valet,Basic,Yes,Yes,Yes,No,Yes,84,9.06
Strong,None,Valet,Basic,Yes,Yes,Yes,Yes,No,76,8.21
Strong,None,Valet,Basic,Yes,Yes,Yes,Yes,No,80,5.97
Strong,None,Valet,Basic,Yes,Yes,Yes,Yes,No,84,8.21
Strong,None,Valet,Basic,Yes,Yes,Yes,Yes,Yes,76,6.28
Strong,None,Valet,Basic,Yes,Yes,Yes,Yes,Yes,80,8.21
Strong,None,Valet,Basic,Yes,Yes,Yes,Yes,Yes,84,8.21
Strong,None,Valet,Advanced,No,No,No,No,No,76,7.07
Strong,None,Valet,Advanced,No,No,No,No,No,80,8.48
Strong,None,Valet,Advanced,No,No,No,No,No,84,3.47
Strong,None,Valet,Advanced,No,No,No,No,Yes,76,4.37
Strong,None,Valet,Advanced,No,No,No,No,Yes,80,6.57
Strong,None,Valet,Advanced,No,No,No,No,Yes,84,5.76
Strong,None,Valet,Advanced,No,No,No,Yes,No,76,9.73
Strong,None,Valet,Advanced,No,No,No,Yes,No,80,5.97
Strong,None,Valet,Advanced,No,No,No,Yes,No,84,9.17
Strong,None,Valet,Advanced,No,No,No,Yes,Yes,76,6.0
Strong,None,Valet,Advanced,No,No,No,Yes,Yes,80,6.2
Strong,None,Valet,Advanced,No,No,No,Yes,Yes,84,4.28
Strong,None,Valet,Advanced,No,No,Yes,No,No,76,8.02
Strong,None,Valet,Advanced,No,No,Yes,No,No,80,4.0
Strong,None,Valet,Advanced,No,No,Yes,No,No,84,7.4
Strong,None,Valet,Advanced,No,No,Yes,No,Yes,76,5.81
Strong,None,Valet,Advanced,No,No,Yes,No,Yes,80,4.96
Strong,None,Valet,Advanced,No,No,Yes,No,Yes,84,9.04
Strong,None,Valet,Advanced,No,No,Yes,Yes,No,76,9.51
Strong,None,Valet,Advanced,No,No,Yes,Yes,No,80,9.19
Strong,None,Valet,Advanced,No,No,Yes,Yes,No,84,4.97
Strong,None,Valet,Advanced,No,No,Yes,Yes,Yes,76,5.61
Strong,None,Valet,Advanced,No,No,Yes,Yes,Yes,80,5.11
Strong,None,Valet,Advanced,No,No,Yes,Yes,Yes,84,7.39
Strong,None,Valet,Advanced,No,Yes,No,No,No,76,7.64
Strong,None,Valet,Advanced,No,Yes,No,No,No,80,5.79
Strong,None,Valet,Advanced,No,Yes,No,No,No,84,9.68
Strong,None,Valet,Advanced,No,Yes,No,No,Yes,76,9.5
Strong,None,Valet,Advanced,No,Yes,No,No,Yes,80,6.81
Strong,None,Valet,Advanced,No,Yes,No,No,Yes,84,8.21
Strong,None,Valet,Advanced,No,Yes,No,Yes,No,76,7.56
Strong,None,Valet,Advanced,No,Yes,No,Yes,No,80,7.39
Strong,None,Valet,Advanced,No,Yes,No,Yes,No,84,9.95
Strong,None,Valet,Advanced,No,Yes,No,Yes,Yes,76,6.83
Strong,None,Valet,Advanced,No,Yes,No,Yes,Yes,80,7.83
Strong,None,Valet,Advanced,No,Yes,No,Yes,Yes,84,7.47
Strong,None,Valet,Advanced,No,Yes,Yes,No,No,76,6.05
Strong,None,Valet,Advanced,No,Yes,Yes,No,No,80,7.61
Strong,None,Valet,Advanced,No,Yes,Yes,No,No,84,6.63
Strong,None,Valet,Advanced,No,Yes,Yes,No,Yes,76,7.98
Strong,None,Valet,Advanced,No,Yes,Yes,No,Yes,80,6.64
Strong,None,Valet,Advanced,No,Yes,Yes,No,Yes,84,6.96
Strong,None,Valet,Advanced,No,Yes,Yes,Yes,No,76,8.21
Strong,None,Valet,Advanced,No,Yes,Yes,Yes,No,80,8.28
Strong,None,Valet,Advanced,No,Yes,Yes,Yes,No,84,6.92
Strong,None,Valet,Advanced,No,Yes,Yes,Yes,Yes,76,8.35
Strong,None,Valet,Advanced,No,Yes,Yes,Yes,Yes,80,8.21
Strong,None,Valet,Advanced,No,Yes,Yes,Yes,Yes,84,8.01
Strong,None,Valet,Advanced,Yes,No,No,No,No,76,4.61
Strong,None,Valet,Advanced,Yes,No,No,No,No,80,9.05
Strong,None,Valet,Advanced,Yes,No,No,No,No,84,7.76
Strong,None,Valet,Advanced,Yes,No,No,No,Yes,76,9.2
Strong,None,Valet,Advanced,Yes,No,No,No,Yes,80,8.21
Strong,None,Valet,Advanced,Yes,No,No,No,Yes,84,8.76
Strong,None,Valet,Advanced,Yes,No,No,Yes,No,76,9.55
Strong,None,Valet,Advanced,Yes,No,No,Yes,No,80,8.71
Strong,None,Valet,Advanced,Yes,No,No,Yes,No,84,8.0
Strong,None,Valet,Advanced,Yes,No,No,Yes,Yes,76,6.88
Strong,None,Valet,Advanced,Yes,No,No,Yes,Yes,80,9.53
Strong,None,Valet,Advanced,Yes,No,No,Yes,Yes,84,9.83
Strong,None,Valet,Advanced,Yes,No,Yes,No,No,76,6.94
Strong,None,Valet,Advanced,Yes,No,Yes,No,No,80,4.85
Strong,None,Valet,Advanced,Yes,No,Yes,No,No,84,7.59
Strong,None,Valet,Advanced,Yes,No,Yes,No,Yes,76,4.7
Strong,None,Valet,Advanced,Yes,No,Yes,No,Yes,80,7.59
Strong,None,Valet,Advanced,Yes,No,Yes,No,Yes,84,6.6
Strong,None,Valet,Advanced,Yes,No,Yes,Yes,No,76,6.02
Strong,None,Valet,Advanced,Yes,No,Yes,Yes,No,80,9.23
Strong,None,Valet,Advanced,Yes,No,Yes,Yes,No,84,8.21
Strong,None,Valet,Advanced,Yes,No,Yes,Yes,Yes,76,7.65
Strong,None,Valet,Advanced,Yes,No,Yes,Yes,Yes,80,8.21
Strong,None,Valet,Advanced,Yes,No,Yes,Yes,Yes,84,4.47
Strong,None,Valet,Advanced,Yes,Yes,No,No,No,76,6.72
Strong,None,Valet,Advanced,Yes,Yes,No,No,No,80,9.2
Strong,None,Valet,Advanced,Yes,Yes,No,No,No,84,8.21
Strong,None,Valet,Advanced,Yes,Yes,No,No,Yes,76,8.49
Strong,None,Valet,Advanced,Yes,Yes,No,No,Yes,80,6.83
Strong,None,Valet,Advanced,Yes,Yes,No,No,Yes,84,7.45
Strong,None,Valet,Advanced,Yes,Yes,No,Yes,No,76,8.07
Strong,None,Valet,Advanced,Yes,Yes,No,Yes,No,80,7.7
Strong,None,Valet,Advanced,Yes,Yes,No,Yes,No,84,8.98
Strong,None,Valet,Advanced,Yes,Yes,No,Yes,Yes,76,7.36
Strong,None,Valet,Advanced,Yes,Yes,No,Yes,Yes,80,8.37
Strong,None,Valet,Advanced,Yes,Yes,No,Yes,Yes,84,8.97
Strong,None,Valet,Advanced,Yes,Yes,Yes,No,No,76,8.84
Strong,None,Valet,Advanced,Yes,Yes,Yes,No,No,80,7.52
Strong,None,Valet,Advanced,Yes,Yes,Yes,No,No,84,7.58
Strong,None,Valet,Advanced,Yes,Yes,Yes,No,Yes,76,7.67
Strong,None,Valet,Advanced,Yes,Yes,Yes,No,Yes,80,8.6
Strong,None,Valet,Advanced,Yes,Yes,Yes,No,Yes,84,9.1
Strong,None,Valet,Advanced,Yes,Yes,Yes,Yes,No,76,8.58
Strong,None,Valet,Advanced,Yes,Yes,Yes,Yes,No,80,8.21
Strong,None,Valet,Advanced,Yes,Yes,Yes,Yes,No,84,8.21
Strong,None,Valet,Advanced,Yes,Yes,Yes,Yes,Yes,76,6.02
Strong,None,Valet,Advanced,Yes,Yes,Yes,Yes,Yes,80,8.07
Strong,None,Valet,Advanced,Yes,Yes,Yes,Yes,Yes,84,9.9
Strong,None,Valet,Super,No,No,No,No,No,76,9.6
Strong,None,Valet,Super,No,No,No,No,No,80,8.15
Strong,None,Valet,Super,No,No,No,No,No,84,6.32
Strong,None,Valet,Super,No,No,No,No,Yes,76,5.4
Strong,None,Valet,Super,No,No,No,No,Yes,80,8.21
Strong,None,Valet,Super,No,No,No,No,Yes,84,5.75
Strong,None,Valet,Super,No,No,No,Yes,No,76,7.2
Strong,None,Valet,Super,No,No,No,Yes,No,80,6.6
Strong,None,Valet,Super,No,No,No,Yes,No,84,9.42
Strong,None,Valet,Super,No,No,No,Yes,Yes,76,7.08
Strong,None,Valet,Super,No,No,No,Yes,Yes,80,7.28
Strong,None,Valet,Super,No,No,No,Yes,Yes,84,4.28
Strong,None,Valet,Super,No,No,Yes,No,No,76,4.75
Strong,None,Valet,Super,No,No,Yes,No,No,80,9.58
Strong,None,Valet,Super,No,No,Yes,No,No,84,7.39
Strong,None,Valet,Super,No,No,Yes,No,Yes,76,7.77
Strong,None,Valet,Super,No,No,Yes,No,Yes,80,8.28
Strong,None,Valet,Super,No,No,Yes,No,Yes,84,8.37
Strong,None,Valet,Super,No,No,Yes,Yes,No,76,4.78
Strong,None,Valet,Super,No,No,Yes,Yes,No,80,7.65
Strong,None,Valet,Super,No,No,Yes,Yes,No,84,8.21
Strong,None,Valet,Super,No,No,Yes,Yes,Yes,76,5.2
Strong,None,Valet,Super,No,No,Yes,Yes,Yes,80,8.21
Strong,None,Valet,Super,No,No,Yes,Yes,Yes,84,6.52
Strong,None,Valet,Super,No,Yes,No,No,No,76,7.58
Strong,None,Valet,Super,No,Yes,No,No,No,80,8.97
Strong,None,Valet,Super,No,Yes,No,No,No,84,8.21
Strong,None,Valet,Super,No,Yes,No,No,Yes,76,8.21
Strong,None,Valet,Super,No,Yes,No,No,Yes,80,7.19
Strong,None,Valet,Super,No,Yes,No,No,Yes,84,6.88
Strong,None,Valet,Super,No,Yes,No,Yes,No,76,8.07
Strong,None,Valet,Super,No,Yes,No,Yes,No,80,6.29
Strong,None,Valet,Super,No,Yes,No,Yes,No,84,9.6
Strong,None,Valet,Super,No,Yes,No,Yes,Yes,76,6.11
Strong,None,Valet,Super,No,Yes,No,Yes,Yes,80,3.72
Strong,None,Valet,Super,No,Yes,No,Yes,Yes,84,8.51
Strong,None,Valet,Super,No,Yes,Yes,No,No,76,4.39
Strong,None,Valet,Super,No,Yes,Yes,No,No,80,9.64
Strong,None,Valet,Super,No,Yes,Yes,No,No,84,8.39
Strong,None,Valet,Super,No,Yes,Yes,No,Yes,76,6.54
Strong,None,Valet,Super,No,Yes,Yes,No,Yes,80,7.91
Strong,None,Valet,Super,No,Yes,Yes,No,Yes,84,8.72
Strong,None,Valet,Super,No,Yes,Yes,Yes,No,76,9.0
Strong,None,Valet,Super,No,Yes,Yes,Yes,No,80,5.26
Strong,None,Valet,Super,No,Yes,Yes,Yes,No,84,4.83
Strong,None,Valet,Super,No,Yes,Yes,Yes,Yes,76,8.21
Strong,None,Valet,Super,No,Yes,Yes,Yes,Yes,80,9.18
Strong,None,Valet,Super,No,Yes,Yes,Yes,Yes,84,7.49
Strong,None,Valet,Super,Yes,No,No,No,No,76,8.21
Strong,None,Valet,Super,Yes,No,No,No,No,80,9.8
Strong,None,Valet,Super,Yes,No,No,No,No,84,6.27
Strong,None,Valet,Super,Yes,No,No,No,Yes,76,4.89
Strong,None,Valet,Super,Yes,No,No,No,Yes,80,5.15
Strong,None,Valet,Super,Yes,No,No,No,Yes,84,6.45
Strong,None,Valet,Super,Yes,No,No,Yes,No,76,7.91
Strong,None,Valet,Super,Yes,No,No,Yes,No,80,8.92
Strong,None,Valet,Super,Yes,No,No,Yes,No,84,7.61
Strong,None,Valet,Super,Yes,No,No,Yes,Yes,76,7.1
Strong,None,Valet,Super,Yes,No,No,Yes,Yes,80,6.95
Strong,None,Valet,Super,Yes,No,No,Yes,Yes,84,8.21
Strong,None,Valet,Super,Yes,No,Yes,No,No,76,8.21
Strong,None,Valet,Super,Yes,No,Yes,No,No,80,6.42
Strong,None,Valet,Super,Yes,No,Yes,No,No,84,8.21
Strong,None,Valet,Super,Yes,No,Yes,No,Yes,76,9.58
Strong,None,Valet,Super,Yes,No,Yes,No,Yes,80,9.41
Strong,None,Valet,Super,Yes,No,Yes,No,Yes,84,8.21
Strong,None,Valet,Super,Yes,No,Yes,Yes,No,76,7.41
Strong,None,Valet,Super,Yes,No,Yes,Yes,No,80,7.99
Strong,None,Valet,Super,Yes,No,Yes,Yes,No,84,8.21
Strong,None,Valet,Super,Yes,No,Yes,Yes,Yes,76,9.75
Strong,None,Valet,Super,Yes,No,Yes,Yes,Yes,80,8.92
Strong,None,Valet,Super,Yes,No,Yes,Yes,Yes,84,8.69
Strong,None,Valet,Super,Yes,Yes,No,No,No,76,8.21
Strong,None,Valet,Super,Yes,Yes,No,No,No,80,9.18
Strong,None,Valet,Super,Yes,Yes,No,No,No,84,8.21
Strong,None,Valet,Super,Yes,Yes,No,No,Yes,76,8.21
Strong,None,Valet,Super,Yes,Yes,No,No,Yes,80,8.94
Strong,None,Valet,Super,Yes,Yes,No,No,Yes,84,9.81
Strong,None,Valet,Super,Yes,Yes,No,Yes,No,76,8.09
Strong,None,Valet,Super,Yes,Yes,No,Yes,No,80,4.71
Strong,None,Valet,Super,Yes,Yes,No,Yes,No,84,6.77
Strong,None,Valet,Super,Yes,Yes,No,Yes,Yes,76,8.21
Strong,None,Valet,Super,Yes,Yes,No,Yes,Yes,80,8.21
Strong,None,Valet,Super,Yes,Yes,No,Yes,Yes,84,8.97
Strong,None,Valet,Super,Yes,Yes,Yes,No,No,76,6.29
Strong,None,Valet,Super,Yes,Yes,Yes,No,No,80,4.79
Strong,None,Valet,Super,Yes,Yes,Yes,No,No,84,8.06
Strong,None,Valet,Super,Yes,Yes,Yes,No,Yes,76,8.21
Strong,None,Valet,Super,Yes,Yes,Yes,No,Yes,80,10.0
Strong,None,Valet,Super,Yes,Yes,Yes,No,Yes,84,6.8
Strong,None,Valet,Super,Yes,Yes,Yes,Yes,No,76,8.12
Strong,None,Valet,Super,Yes,Yes,Yes,Yes,No,80,8.21
Strong,None,Valet,Super,Yes,Yes,Yes,Yes,No,84,7.29
Strong,None,Valet,Super,Yes,Yes,Yes,Yes,Yes,76,8.21
Strong,None,Valet,Super,Yes,Yes,Yes,Yes,Yes,80,6.94
Strong,None,Valet,Super,Yes,Yes,Yes,Yes,Yes,84,8.21
Strong,None,Open Lot,None,No,No,No,No,No,76,6.63
Strong,None,Open Lot,None,No,No,No,No,No,80,6.41
Strong,None,Open Lot,None,No,No,No,No,No,84,3.11
Strong,None,Open Lot,None,No,No,No,No,Yes,76,9.45
Strong,None,Open Lot,None,No,No,No,No,Yes,80,4.64
Strong,None,Open Lot,None,No,No,No,No,Yes,84,8.17
Strong,None,Open Lot,None,No,No,No,Yes,No,76,5.85
Strong,None,Open Lot,None,No,No,No,Yes,No,80,8.68
Strong,None,Open Lot,None,No,No,No,Yes,No,84,6.29
Strong,None,Open Lot,None,No,No,No,Yes,Yes,76,7.03
Strong,None,Open Lot,None,No,No,No,Yes,Yes,80,7.25
Strong,None,Open Lot,None,No,No,No,Yes,Yes,84,6.68
Strong,None,Open Lot,None,No,No,Yes,No,No,76,5.03
Strong,None,Open Lot,None,No,No,Yes,No,No,80,5.46
Strong,None,Open Lot,None,No,No,Yes,No,No,84,9.49
Strong,None,Open Lot,None,No,No,Yes,No,Yes,76,8.48
Strong,None,Open Lot,None,No,No,Yes,No,Yes,80,5.66
Strong,None,Open Lot,None,No,No,Yes,No,Yes,84,7.43
Strong,None,Open Lot,None,No,No,Yes,Yes,No,76,6.94
Strong,None,Open Lot,None,No,No,Yes,Yes,No,80,2.38
Strong,None,Open Lot,None,No,No,Yes,Yes,No,84,4.75
Strong,None,Open Lot,None,No,No,Yes,Yes,Yes,76,6.54
Strong,None,Open Lot,None,No,No,Yes,Yes,Yes,80,6.74
Strong,None,Open Lot,None,No,No,Yes,Yes,Yes,84,5.26
Strong,None,Open Lot,None,No,Yes,No,No,No,76,3.4
Strong,None,Open Lot,None,No,Yes,No,No,No,80,4.98
Strong,None,Open Lot,None,No,Yes,No,No,No,84,7.42
Strong,None,Open Lot,None,No,Yes,No,No,Yes,76,9.86
Strong,None,Open Lot,None,No,Yes,No,No,Yes,80,9.89
Strong,None,Open Lot,None,No,Yes,No,No,Yes,84,7.11
Strong,None,Open Lot,None,No,Yes,No,Yes,No,76,8.72
Strong,None,Open Lot,None,No,Yes,No,Yes,No,80,5.9
Strong,None,Open Lot,None,No,Yes,No,Yes,No,84,7.5
Strong,None,Open Lot,None,No,Yes,No,Yes,Yes,76,6.66
Strong,None,Open Lot,None,No,Yes,No,Yes,Yes,80,8.71
Strong,None,Open Lot,None,No,Yes,No,Yes,Yes,84,2.65
Strong,None,Open Lot,None,No,Yes,Yes,No,No,76,8.69
Strong,None,Open Lot,None,No,Yes,Yes,No,No,80,7.17
Strong,None,Open Lot,None,No,Yes,Yes,No,No,84,9.99
Strong,None,Open Lot,None,No,Yes,Yes,No,Yes,76,8.0
Strong,None,Open Lot,None,No,Yes,Yes,No,Yes,80,4.53
Strong,None,Open Lot,None,No,Yes,Yes,No,Yes,84,7.36
Strong,None,Open Lot,None,No,Yes,Yes,Yes,No,76,5.35
Strong,None,Open Lot,None,No,Yes,Yes,Yes,No,80,7.49
Strong,None,Open Lot,None,No,Yes,Yes,Yes,No,84,8.03
Strong,None,Open Lot,None,No,Yes,Yes,Yes,Yes,76,8.21
Strong,None,Open Lot,None,No,Yes,Yes,Yes,Yes,80,8.12
Strong,None,Open Lot,None,No,Yes,Yes,Yes,Yes,84,8.88
Strong,None,Open Lot,None,Yes,No,No,No,No,76,7.99
Strong,None,Open Lot,None,Yes,No,No,No,No,80,7.8
Strong,None,Open Lot,None,Yes,No,No,No,No,84,9.53
Strong,None,Open Lot,None,Yes,No,No,No,Yes,76,8.21
Strong,None,Open Lot,None,Yes,No,No,No,Yes,80,9.44
Strong,None,Open Lot,None,Yes,No,No,No,Yes,84,4.62
Strong,None,Open Lot,None,Yes,No,No,Yes,No,76,7.46
Strong,None,Open Lot,None,Yes,No,No,Yes,No,80,7.11
Strong,None,Open Lot,None,Yes,No,No,Yes,No,84,9.29
Strong,None,Open Lot,None,Yes,No,No,Yes,Yes,76,2.78
Strong,None,Open Lot,None,Yes,No,No,Yes,Yes,80,9.76
Strong,None,Open Lot,None,Yes,No,No,Yes,Yes,84,6.12
Strong,None,Open Lot,None,Yes,No,Yes,No,No,76,8.87
Strong,None,Open Lot,None,Yes,No,Yes,No,No,80,9.96
Strong,None,Open Lot,None,Yes,No,Yes,No,No,84,4.16
Strong,None,Open Lot,None,Yes,No,Yes,No,Yes,76,5.74
Strong,None,Open Lot,None,Yes,No,Yes,No,Yes,80,7.08
Strong,None,Open Lot,None,Yes,No,Yes,No,Yes,84,8.94
Strong,None,Open Lot,None,Yes,No,Yes,Yes,No,76,7.63
Strong,None,Open Lot,None,Yes,No,Yes,Yes,No,80,5.81
Strong,None,Open Lot,None,Yes,No,Yes,Yes,No,84,8.0
Strong,None,Open Lot,None,Yes,No,Yes,Yes,Yes,76,4.76
Strong,None,Open Lot,None,Yes,No,Yes,Yes,Yes,80,6.6
Strong,None,Open Lot,None,Yes,No,Yes,Yes,Yes,84,8.21
Strong,None,Open Lot,None,Yes,Yes,No,No,No,76,5.38
Strong,None,Open Lot,None,Yes,Yes,No,No,No,80,7.04
Strong,None,Open Lot,None,Yes,Yes,No,No,No,84,6.96
Strong,None,Open Lot,None,Yes,Yes,No,No,Yes,76,5.25
Strong,None,Open Lot,None,Yes,Yes,No,No,Yes,80,7.15
Strong,None,Open Lot,None,Yes,Yes,No,No,Yes,84,8.36
Strong,None,Open Lot,None,Yes,Yes,No,Yes,No,76,8.21
Strong,None,Open Lot,None,Yes,Yes,No,Yes,No,80,7.29
Strong,None,Open Lot,None,Yes,Yes,No,Yes,No,84,7.83
Strong,None,Open Lot,None,Yes,Yes,No,Yes,Yes,76,8.21
Strong,None,Open Lot,None,Yes,Yes,No,Yes,Yes,80,9.15
Strong,None,Open Lot,None,Yes,Yes,No,Yes,Yes,84,8.21
Strong,None,Open Lot,None,Yes,Yes,Yes,No,No,76,4.99
Strong,None,Open Lot,None,Yes,Yes,Yes,No,No,80,8.21
Strong,None,Open Lot,None,Yes,Yes,Yes,No,No,84,8.88
Strong,None,Open Lot,None,Yes,Yes,Yes,No,Yes,76,6.47
Strong,None,Open Lot,None,Yes,Yes,Yes,No,Yes,80,8.3
Strong,None,Open Lot,None,Yes,Yes,Yes,No,Yes,84,6.92
Strong,None,Open Lot,None,Yes,Yes,Yes,Yes,No,76,8.39
Strong,None,Open Lot,None,Yes,Yes,Yes,Yes,No,80,9.33
Strong,None,Open Lot,None,Yes,Yes,Yes,Yes,No,84,6.32
Strong,None,Open Lot,None,Yes,Yes,Yes,Yes,Yes,76,8.34
Strong,None,Open Lot,None,Yes,Yes,Yes,Yes,Yes,80,7.52
Strong,None,Open Lot,None,Yes,Yes,Yes,Yes,Yes,84,9.25
Strong,None,Open Lot,Basic,No,No,No,No,No,76,2.78
Strong,None,Open Lot,Basic,No,No,No,No,No,80,7.94
Strong,None,Open Lot,Basic,No,No,No,No,No,84,5.1
Strong,None,Open Lot,Basic,No,No,No,No,Yes,76,7.99
Strong,None,Open Lot,Basic,No,No,No,No,Yes,80,7.89
Strong,None,Open Lot,Basic,No,No,No,No,Yes,84,5.85
Strong,None,Open Lot,Basic,No,No,No,Yes,No,76,5.37
Strong,None,Open Lot,Basic,No,No,No,Yes,No,80,8.64
Strong,None,Open Lot,Basic,No,No,No,Yes,No,84,7.96
Strong,None,Open Lot,Basic,No,No,No,Yes,Yes,76,8.14
Strong,None,Open Lot,Basic,No,No,No,Yes,Yes,80,5.72
Strong,None,Open Lot,Basic,No,No,No,Yes,Yes,84,7.72
Strong,None,Open Lot,Basic,No,No,Yes,No,No,76,5.07
Strong,None,Open Lot,Basic,No,No,Yes,No,No,80,9.54
Strong,None,Open Lot,Basic,No,No,Yes,No,No,84,7.68
Strong,None,Open Lot,Basic,No,No,Yes,No,Yes,76,5.29
Strong,None,Open Lot,Basic,No,No,Yes,No,Yes,80,9.6
Strong,None,Open Lot,Basic,No,No,Yes,No,Yes,84,4.82
Strong,None,Open Lot,Basic,No,No,Yes,Yes,No,76,8.66
Strong,None,Open Lot,Basic,No,No,Yes,Yes,No,80,6.64
Strong,None,Open Lot,Basic,No,No,Yes,Yes,No,84,8.17
Strong,None,Open Lot,Basic,No,No,Yes,Yes,Yes,76,5.86
Strong,None,Open Lot,Basic,No,No,Yes,Yes,Yes,80,6.82
Strong,None,Open Lot,Basic,No,No,Yes,Yes,Yes,84,9.85
Strong,None,Open Lot,Basic,No,Yes,No,No,No,76,3.45
Strong,None,Open Lot,Basic,No,Yes,No,No,No,80,6.51
Strong,None,Open Lot,Basic,No,Yes,No,No,No,84,9.37
